"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","172.18.0.3","172.18.0.2","TCP","80","53838  >  5000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=805176455 TSecr=0 WS=128"
"2","0.010167","172.18.0.2","172.18.0.3","TCP","80","5000  >  53838 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=837612897 TSecr=805176455 WS=128"
"3","0.010264","172.18.0.3","172.18.0.2","TCP","72","53838  >  5000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=805176465 TSecr=837612897"
"4","0.010534","172.18.0.3","172.18.0.2","TCP","219","53838  >  5000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=147 TSval=805176466 TSecr=837612897"
"5","0.011334","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=148 Ack=1 Win=64256 Len=2896 TSval=805176466 TSecr=837612897"
"6","0.011429","172.18.0.3","172.18.0.2","RSL","2968","HANDOver DETection "
"7","0.011446","172.18.0.3","172.18.0.2","IPA","1520","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"8","0.011456","172.18.0.3","172.18.0.2","RSL","2968","RELease INDication "
"9","0.011461","172.18.0.3","172.18.0.2","TCP","1520","53838  >  5000 [ACK] Seq=10284 Ack=1 Win=64256 Len=1448 TSval=805176466 TSecr=837612897"
"10","0.011466","172.18.0.3","172.18.0.2","TCP","1520","53838  >  5000 [ACK] Seq=11732 Ack=1 Win=64256 Len=1448 TSval=805176467 TSecr=837612897"
"11","0.020607","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=148 Win=65024 Len=0 TSval=837612908 TSecr=805176466"
"12","0.020663","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=13180 Ack=1 Win=64256 Len=2896 TSval=805176476 TSecr=837612908"
"13","0.021558","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=3044 Win=70912 Len=0 TSval=837612908 TSecr=805176466"
"14","0.021560","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=5940 Win=76672 Len=0 TSval=837612908 TSecr=805176466"
"15","0.021560","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=7388 Win=79616 Len=0 TSval=837612908 TSecr=805176466"
"16","0.021561","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=10284 Win=85376 Len=0 TSval=837612909 TSecr=805176466"
"17","0.021561","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=11732 Win=88192 Len=0 TSval=837612909 TSecr=805176466"
"18","0.021561","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=13180 Win=91136 Len=0 TSval=837612909 TSecr=805176467"
"19","0.021615","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=16076 Ack=1 Win=64256 Len=2896 TSval=805176477 TSecr=837612908"
"20","0.021647","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=18972 Ack=1 Win=64256 Len=2896 TSval=805176477 TSecr=837612908"
"21","0.021666","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=21868 Ack=1 Win=64256 Len=2896 TSval=805176477 TSecr=837612909"
"22","0.021668","172.18.0.3","172.18.0.2","TCP","4416","53838  >  5000 [PSH, ACK] Seq=24764 Ack=1 Win=64256 Len=4344 TSval=805176477 TSecr=837612909"
"23","0.021670","172.18.0.3","172.18.0.2","TCP","4416","53838  >  5000 [PSH, ACK] Seq=29108 Ack=1 Win=64256 Len=4344 TSval=805176477 TSecr=837612909"
"24","0.021677","172.18.0.3","172.18.0.2","TCP","4416","53838  >  5000 [PSH, ACK] Seq=33452 Ack=1 Win=64256 Len=4344 TSval=805176477 TSecr=837612909"
"25","0.021679","172.18.0.3","172.18.0.2","RSL","4416","unknown 66 "
"26","0.030728","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=16076 Win=96896 Len=0 TSval=837612918 TSecr=805176476"
"27","0.030782","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=42140 Ack=1 Win=64256 Len=2896 TSval=805176486 TSecr=837612918"
"28","0.031691","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=18972 Win=97024 Len=0 TSval=837612919 TSecr=805176477"
"29","0.031695","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=21868 Win=94208 Len=0 TSval=837612919 TSecr=805176477"
"30","0.031695","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=24764 Win=91392 Len=0 TSval=837612919 TSecr=805176477"
"31","0.031695","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=29108 Win=87296 Len=0 TSval=837612919 TSecr=805176477"
"32","0.031696","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=33452 Win=83200 Len=0 TSval=837612919 TSecr=805176477"
"33","0.031696","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=37796 Win=79232 Len=0 TSval=837612919 TSecr=805176477"
"34","0.031698","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=42140 Win=75264 Len=0 TSval=837612919 TSecr=805176477"
"35","0.031773","172.18.0.3","172.18.0.2","IPA","5864","IPA unknown 0xb7 "
"36","0.031807","172.18.0.3","172.18.0.2","TCP","5864","53838  >  5000 [PSH, ACK] Seq=50828 Ack=1 Win=64256 Len=5792 TSval=805176487 TSecr=837612919"
"37","0.031811","172.18.0.3","172.18.0.2","TCP","7312","53838  >  5000 [PSH, ACK] Seq=56620 Ack=1 Win=64256 Len=7240 TSval=805176487 TSecr=837612919"
"38","0.031833","172.18.0.3","172.18.0.2","TCP","7312","53838  >  5000 [PSH, ACK] Seq=63860 Ack=1 Win=64256 Len=7240 TSval=805176487 TSecr=837612919"
"39","0.031835","172.18.0.3","172.18.0.2","RSL","5864","unknown 13 "
"40","0.031838","172.18.0.3","172.18.0.2","TCP","10208","53838  >  5000 [PSH, ACK] Seq=76892 Ack=1 Win=64256 Len=10136 TSval=805176487 TSecr=837612919"
"41","0.031848","172.18.0.3","172.18.0.2","TCP","10208","53838  >  5000 [PSH, ACK] Seq=87028 Ack=1 Win=64256 Len=10136 TSval=805176487 TSecr=837612919"
"42","0.031851","172.18.0.3","172.18.0.2","TCP","2968","53838  >  5000 [PSH, ACK] Seq=97164 Ack=1 Win=64256 Len=2896 TSval=805176487 TSecr=837612919"
"43","0.040850","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=45036 Win=97024 Len=0 TSval=837612928 TSecr=805176486"
"44","0.040915","172.18.0.3","172.18.0.2","TCP","5864","53838  >  5000 [PSH, ACK] Seq=100060 Ack=1 Win=64256 Len=5792 TSval=805176496 TSecr=837612928"
"45","0.041844","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=50828 Win=108544 Len=0 TSval=837612929 TSecr=805176487"
"46","0.041846","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=56620 Win=120192 Len=0 TSval=837612929 TSecr=805176487"
"47","0.041847","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=63860 Win=134656 Len=0 TSval=837612929 TSecr=805176487"
"48","0.041849","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=71100 Win=149120 Len=0 TSval=837612929 TSecr=805176487"
"49","0.041850","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=76892 Win=160768 Len=0 TSval=837612929 TSecr=805176487"
"50","0.041850","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=87028 Win=175104 Len=0 TSval=837612929 TSecr=805176487"
"51","0.041855","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=97164 Win=166656 Len=0 TSval=837612929 TSecr=805176487"
"52","0.041855","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=100060 Win=163840 Len=0 TSval=837612929 TSecr=805176487"
"53","0.041959","172.18.0.3","172.18.0.2","TCP","11656","53838  >  5000 [PSH, ACK] Seq=105852 Ack=1 Win=64256 Len=11584 TSval=805176497 TSecr=837612929"
"54","0.041979","172.18.0.3","172.18.0.2","TCP","4416","53838  >  5000 [PSH, ACK] Seq=117436 Ack=1 Win=64256 Len=4344 TSval=805176497 TSecr=837612929"
"55","0.041984","172.18.0.3","172.18.0.2","TCP","14552","53838  >  5000 [PSH, ACK] Seq=121780 Ack=1 Win=64256 Len=14480 TSval=805176497 TSecr=837612929"
"56","0.041987","172.18.0.3","172.18.0.2","TCP","16000","53838  >  5000 [PSH, ACK] Seq=136260 Ack=1 Win=64256 Len=15928 TSval=805176497 TSecr=837612929"
"57","0.042278","172.18.0.3","172.18.0.2","TCP","14552","53838  >  5000 [PSH, ACK] Seq=152188 Ack=1 Win=64256 Len=14480 TSval=805176497 TSecr=837612929"
"58","0.042292","172.18.0.3","172.18.0.2","TCP","21792","53838  >  5000 [PSH, ACK] Seq=166668 Ack=1 Win=64256 Len=21720 TSval=805176497 TSecr=837612929"
"59","0.042299","172.18.0.3","172.18.0.2","TCP","21792","53838  >  5000 [PSH, ACK] Seq=188388 Ack=1 Win=64256 Len=21720 TSval=805176497 TSecr=837612929"
"60","0.042304","172.18.0.3","172.18.0.2","RSL","4416","unknown 107 "
"61","0.042310","172.18.0.3","172.18.0.2","TCP","1520","53838  >  5000 [ACK] Seq=214452 Ack=1 Win=64256 Len=1448 TSval=805176497 TSecr=837612929"
"62","0.051049","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=105852 Win=186624 Len=0 TSval=837612938 TSecr=805176496"
"63","0.051100","172.18.0.3","172.18.0.2","OML","11656","OML "
"64","0.052175","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=117436 Win=209792 Len=0 TSval=837612939 TSecr=805176497"
"65","0.052177","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=121780 Win=218496 Len=0 TSval=837612939 TSecr=805176497"
"66","0.052177","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=136260 Win=247424 Len=0 TSval=837612939 TSecr=805176497"
"67","0.052177","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=152188 Win=279296 Len=0 TSval=837612939 TSecr=805176497"
"68","0.052244","172.18.0.3","172.18.0.2","TCP","23240","53838  >  5000 [PSH, ACK] Seq=227484 Ack=1 Win=64256 Len=23168 TSval=805176507 TSecr=837612939"
"69","0.052272","172.18.0.3","172.18.0.2","TCP","11656","53838  >  5000 [PSH, ACK] Seq=250652 Ack=1 Win=64256 Len=11584 TSval=805176507 TSecr=837612939"
"70","0.052278","172.18.0.3","172.18.0.2","TCP","31928","53838  >  5000 [PSH, ACK] Seq=262236 Ack=1 Win=64256 Len=31856 TSval=805176507 TSecr=837612939"
"71","0.052290","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=166668 Win=308224 Len=0 TSval=837612939 TSecr=805176497"
"72","0.052299","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=188388 Win=351744 Len=0 TSval=837612939 TSecr=805176497"
"73","0.052303","172.18.0.3","172.18.0.2","RSL","16000","HANDOver DETection "
"74","0.052306","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=210108 Win=365312 Len=0 TSval=837612939 TSecr=805176497"
"75","0.052312","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=214452 Win=361344 Len=0 TSval=837612939 TSecr=805176497"
"76","0.052316","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=215900 Win=359936 Len=0 TSval=837612939 TSecr=805176497"
"77","0.052327","172.18.0.3","172.18.0.2","TCP","42064","53838  >  5000 [PSH, ACK] Seq=310020 Ack=1 Win=64256 Len=41992 TSval=805176507 TSecr=837612939"
"78","0.052335","172.18.0.3","172.18.0.2","TCP","23240","53838  >  5000 [PSH, ACK] Seq=352012 Ack=1 Win=64256 Len=23168 TSval=805176507 TSecr=837612939"
"79","0.052343","172.18.0.3","172.18.0.2","TCP","42064","53838  >  5000 [PSH, ACK] Seq=375180 Ack=1 Win=64256 Len=41992 TSval=805176507 TSecr=837612939"
"80","0.052351","172.18.0.3","172.18.0.2","RSL","23240","unknown 95 IPA unknown 0x87 "
"81","0.052357","172.18.0.3","172.18.0.2","TCP","7312","53838  >  5000 [PSH, ACK] Seq=440340 Ack=1 Win=64256 Len=7240 TSval=805176507 TSecr=837612939"
"82","0.061157","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=227484 Win=388480 Len=0 TSval=837612948 TSecr=805176506"
"83","0.061220","172.18.0.3","172.18.0.2","TCP","23240","53838  >  5000 [PSH, ACK] Seq=447580 Ack=1 Win=64256 Len=23168 TSval=805176516 TSecr=837612948"
"84","0.062489","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=250652 Win=434816 Len=0 TSval=837612949 TSecr=805176507"
"85","0.062491","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=262236 Win=457984 Len=0 TSval=837612949 TSecr=805176507"
"86","0.062491","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=294092 Win=521728 Len=0 TSval=837612949 TSecr=805176507"
"87","0.062492","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=310020 Win=553600 Len=0 TSval=837612949 TSecr=805176507"
"88","0.062492","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=352012 Win=637568 Len=0 TSval=837612949 TSecr=805176507"
"89","0.062492","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=375180 Win=627328 Len=0 TSval=837612949 TSecr=805176507"
"90","0.062492","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=417172 Win=594688 Len=0 TSval=837612949 TSecr=805176507"
"91","0.062493","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=447580 Win=570112 Len=0 TSval=837612949 TSecr=805176507"
"92","0.062565","172.18.0.3","172.18.0.2","TCP","34824","53838  >  5000 [PSH, ACK] Seq=470748 Ack=1 Win=64256 Len=34752 TSval=805176518 TSecr=837612949"
"93","0.062597","172.18.0.3","172.18.0.2","TCP","57992","53838  >  5000 [PSH, ACK] Seq=505500 Ack=1 Win=64256 Len=57920 TSval=805176518 TSecr=837612949"
"94","0.062608","172.18.0.3","172.18.0.2","TCP","7312","53838  >  5000 [PSH, ACK] Seq=563420 Ack=1 Win=64256 Len=7240 TSval=805176518 TSecr=837612949"
"95","0.062615","172.18.0.3","172.18.0.2","TCP","65232","53838  >  5000 [PSH, ACK] Seq=570660 Ack=1 Win=64256 Len=65160 TSval=805176518 TSecr=837612949"
"96","0.062623","172.18.0.3","172.18.0.2","RSL","65232","unknown 15 unknown 0x24 "
"97","0.062635","172.18.0.3","172.18.0.2","RSL","65232","unknown 93 unknown 0xa5 "
"98","0.062643","172.18.0.3","172.18.0.2","TCP","65232","53838  >  5000 [PSH, ACK] Seq=766140 Ack=1 Win=64256 Len=65160 TSval=805176518 TSecr=837612949"
"99","0.062656","172.18.0.3","172.18.0.2","TCP","65232","53838  >  5000 [PSH, ACK] Seq=831300 Ack=1 Win=64256 Len=65160 TSval=805176518 TSecr=837612949"
"100","0.062658","172.18.0.3","172.18.0.2","TCP","14552","53838  >  5000 [PSH, ACK] Seq=896460 Ack=1 Win=64256 Len=14480 TSval=805176518 TSecr=837612949"
"101","0.071276","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=470748 Win=683904 Len=0 TSval=837612958 TSecr=805176516"
"102","0.071351","172.18.0.3","172.18.0.2","TCP","46408","53838  >  5000 [PSH, ACK] Seq=910940 Ack=1 Win=64256 Len=46336 TSval=805176526 TSecr=837612958"
"103","0.072604","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=505500 Win=753408 Len=0 TSval=837612960 TSecr=805176518"
"104","0.072607","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=563420 Win=869248 Len=0 TSval=837612960 TSecr=805176518"
"105","0.072645","172.18.0.3","172.18.0.2","TCP","4416","53838  >  5000 [PSH, ACK] Seq=957276 Ack=1 Win=64256 Len=4344 TSval=805176528 TSecr=837612960"
"106","0.072655","172.18.0.3","172.18.0.2","RSL","65232","unknown 110 "
"107","0.072674","172.18.0.3","172.18.0.2","TCP","22016","53838  >  5000 [PSH, ACK] Seq=1026780 Ack=1 Win=64256 Len=21944 TSval=805176528 TSecr=837612960"
"108","0.072678","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=570660 Win=883712 Len=0 TSval=837612960 TSecr=805176518"
"109","0.072678","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=635820 Win=1014016 Len=0 TSval=837612960 TSecr=805176518"
"110","0.072678","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=700980 Win=1144320 Len=0 TSval=837612960 TSecr=805176518"
"111","0.072679","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=766140 Win=1230592 Len=0 TSval=837612960 TSecr=805176518"
"112","0.072736","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=910940 Win=1118208 Len=0 TSval=837612960 TSecr=805176518"
"113","0.081365","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=957276 Win=1210752 Len=0 TSval=837612968 TSecr=805176526"
"114","0.082737","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=1 Ack=1048724 Win=1138944 Len=0 TSval=837612970 TSecr=805176528"
"115","0.109471","172.18.0.2","172.18.0.3","TCP","160","5000  >  53838 [PSH, ACK] Seq=1 Ack=1048724 Win=1230592 Len=88 TSval=837612996 TSecr=805176528"
"116","0.109474","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [FIN, ACK] Seq=89 Ack=1048724 Win=1230592 Len=0 TSval=837612996 TSecr=805176528"
"117","0.109532","172.18.0.3","172.18.0.2","TCP","72","53838  >  5000 [ACK] Seq=1048724 Ack=89 Win=64256 Len=0 TSval=805176565 TSecr=837612996"
"118","0.110160","172.18.0.3","172.18.0.2","TCP","72","53838  >  5000 [FIN, ACK] Seq=1048724 Ack=90 Win=64256 Len=0 TSval=805176565 TSecr=837612996"
"119","0.120194","172.18.0.2","172.18.0.3","TCP","72","5000  >  53838 [ACK] Seq=90 Ack=1048725 Win=1230592 Len=0 TSval=837613007 TSecr=805176565"
"120","0.454222","172.18.0.3","172.18.0.2","TCP","80","53848  >  5000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=805176909 TSecr=0 WS=128"
"121","0.464491","172.18.0.2","172.18.0.3","TCP","80","5000  >  53848 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=837613351 TSecr=805176909 WS=128"
"122","0.464566","172.18.0.3","172.18.0.2","TCP","72","53848  >  5000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=805176920 TSecr=837613351"
"123","0.464833","172.18.0.3","172.18.0.2","TCP","219","53848  >  5000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=147 TSval=805176920 TSecr=837613351"
"124","0.464943","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=148 Ack=1 Win=64256 Len=2896 TSval=805176920 TSecr=837613351"
"125","0.464956","172.18.0.3","172.18.0.2","RSL","2968","HANDOver DETection "
"126","0.464961","172.18.0.3","172.18.0.2","IPA","1520","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"127","0.464967","172.18.0.3","172.18.0.2","RSL","2968","RELease INDication "
"128","0.464971","172.18.0.3","172.18.0.2","TCP","1520","53848  >  5000 [ACK] Seq=10284 Ack=1 Win=64256 Len=1448 TSval=805176920 TSecr=837613351"
"129","0.464978","172.18.0.3","172.18.0.2","TCP","1520","53848  >  5000 [ACK] Seq=11732 Ack=1 Win=64256 Len=1448 TSval=805176920 TSecr=837613351"
"130","0.475174","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=148 Win=65024 Len=0 TSval=837613362 TSecr=805176920"
"131","0.475178","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=3044 Win=70912 Len=0 TSval=837613362 TSecr=805176920"
"132","0.475179","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=5940 Win=76672 Len=0 TSval=837613362 TSecr=805176920"
"133","0.475179","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=7388 Win=79616 Len=0 TSval=837613362 TSecr=805176920"
"134","0.475179","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=10284 Win=85376 Len=0 TSval=837613362 TSecr=805176920"
"135","0.475180","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=11732 Win=88192 Len=0 TSval=837613362 TSecr=805176920"
"136","0.475180","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=13180 Win=88832 Len=0 TSval=837613362 TSecr=805176920"
"137","0.475295","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=13180 Ack=1 Win=64256 Len=2896 TSval=805176930 TSecr=837613362"
"138","0.475353","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=16076 Ack=1 Win=64256 Len=2896 TSval=805176930 TSecr=837613362"
"139","0.475381","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=18972 Ack=1 Win=64256 Len=2896 TSval=805176930 TSecr=837613362"
"140","0.475390","172.18.0.3","172.18.0.2","TCP","4416","53848  >  5000 [PSH, ACK] Seq=21868 Ack=1 Win=64256 Len=4344 TSval=805176930 TSecr=837613362"
"141","0.475397","172.18.0.3","172.18.0.2","TCP","4416","53848  >  5000 [PSH, ACK] Seq=26212 Ack=1 Win=64256 Len=4344 TSval=805176930 TSecr=837613362"
"142","0.475405","172.18.0.3","172.18.0.2","TCP","4416","53848  >  5000 [PSH, ACK] Seq=30556 Ack=1 Win=64256 Len=4344 TSval=805176930 TSecr=837613362"
"143","0.475413","172.18.0.3","172.18.0.2","TCP","4416","53848  >  5000 [PSH, ACK] Seq=34900 Ack=1 Win=64256 Len=4344 TSval=805176930 TSecr=837613362"
"144","0.475420","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=39244 Ack=1 Win=64256 Len=2896 TSval=805176930 TSecr=837613362"
"145","0.485524","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=16076 Win=94592 Len=0 TSval=837613372 TSecr=805176930"
"146","0.485531","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=18972 Win=94080 Len=0 TSval=837613372 TSecr=805176930"
"147","0.485531","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=21868 Win=91264 Len=0 TSval=837613372 TSecr=805176930"
"148","0.485532","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=26212 Win=87296 Len=0 TSval=837613372 TSecr=805176930"
"149","0.485533","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=30556 Win=83200 Len=0 TSval=837613372 TSecr=805176930"
"150","0.485534","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=34900 Win=79232 Len=0 TSval=837613372 TSecr=805176930"
"151","0.485534","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=39244 Win=75264 Len=0 TSval=837613372 TSecr=805176930"
"152","0.485535","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=42140 Win=72448 Len=0 TSval=837613372 TSecr=805176930"
"153","0.485726","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=42140 Ack=1 Win=64256 Len=2896 TSval=805176941 TSecr=837613372"
"154","0.485813","172.18.0.3","172.18.0.2","IPA","5864","IPA unknown 0xb7 "
"155","0.485820","172.18.0.3","172.18.0.2","TCP","5864","53848  >  5000 [PSH, ACK] Seq=50828 Ack=1 Win=64256 Len=5792 TSval=805176941 TSecr=837613372"
"156","0.485873","172.18.0.3","172.18.0.2","TCP","7312","53848  >  5000 [PSH, ACK] Seq=56620 Ack=1 Win=64256 Len=7240 TSval=805176941 TSecr=837613372"
"157","0.485880","172.18.0.3","172.18.0.2","TCP","10208","53848  >  5000 [PSH, ACK] Seq=63860 Ack=1 Win=64256 Len=10136 TSval=805176941 TSecr=837613372"
"158","0.485906","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=73996 Ack=1 Win=64256 Len=2896 TSval=805176941 TSecr=837613372"
"159","0.485911","172.18.0.3","172.18.0.2","TCP","10208","53848  >  5000 [PSH, ACK] Seq=76892 Ack=1 Win=64256 Len=10136 TSval=805176941 TSecr=837613372"
"160","0.485916","172.18.0.3","172.18.0.2","TCP","10208","53848  >  5000 [PSH, ACK] Seq=87028 Ack=1 Win=64256 Len=10136 TSval=805176941 TSecr=837613372"
"161","0.485928","172.18.0.3","172.18.0.2","TCP","2968","53848  >  5000 [PSH, ACK] Seq=97164 Ack=1 Win=64256 Len=2896 TSval=805176941 TSecr=837613372"
"162","0.496028","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=45036 Win=97024 Len=0 TSval=837613383 TSecr=805176941"
"163","0.496040","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=50828 Win=91904 Len=0 TSval=837613383 TSecr=805176941"
"164","0.496041","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=56620 Win=86784 Len=0 TSval=837613383 TSecr=805176941"
"165","0.496042","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=63860 Win=80640 Len=0 TSval=837613383 TSecr=805176941"
"166","0.496043","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=73996 Win=72192 Len=0 TSval=837613383 TSecr=805176941"
"167","0.496044","172.18.0.2","172.18.0.3","TCP","72","5000  >  53848 [ACK] Seq=1 Ack=76892 Win=69376 Len=0 TSval=837613383 TSecr=805176941"
